GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC01_EST_VC04,HC02_EST_VC04,HC03_EST_VC04,HC01_EST_VC05,HC02_EST_VC05,HC03_EST_VC05,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC01_EST_VC08,HC02_EST_VC08,HC03_EST_VC08,HC01_EST_VC09,HC02_EST_VC09,HC03_EST_VC09,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC01_EST_VC14,HC02_EST_VC14,HC03_EST_VC14,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC01_EST_VC16,HC02_EST_VC16,HC03_EST_VC16,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC01_EST_VC22,HC02_EST_VC22,HC03_EST_VC22,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC01_EST_VC25,HC02_EST_VC25,HC03_EST_VC25,HC01_EST_VC26,HC02_EST_VC26,HC03_EST_VC26,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28
1400000US36047118400,36047118400,"Census Tract 1184, Kings County, New York",5245,190,3.6,413,0,0.0,,0,0.0,,0,0.0,1138,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3293,119,3.6,,20,0.6,,71,2.2,,42,1.3,,45,1.4,,31,0.9,,12,0.4,401,71,17.7,,13,3.2,,17,4.2,,0,0.0,,54,13.5,,0,0.0,,54,13.5
1400000US36047118600,36047118600,"Census Tract 1186, Kings County, New York",3154,179,5.7,322,0,0.0,,0,0.0,,0,0.0,619,70,11.3,,0,0.0,,0,0.0,,52,8.4,,28,4.5,,28,4.5,2050,73,3.6,,7,0.3,,26,1.3,,13,0.6,,27,1.3,,17,0.8,,31,1.5,163,36,22.1,,4,2.5,,4,2.5,,19,11.7,,26,16.0,,21,12.9,,21,12.9
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",3932,166,4.2,201,0,0.0,,0,0.0,,0,0.0,753,2,0.3,,0,0.0,,0,0.0,,2,0.3,,2,0.3,,2,0.3,2767,61,2.2,,0,0.0,,30,1.1,,6,0.2,,36,1.3,,2,0.1,,22,0.8,211,103,48.8,,23,10.9,,43,20.4,,11,5.2,,103,48.8,,51,24.2,,42,19.9
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",2334,75,3.2,160,0,0.0,,0,0.0,,0,0.0,614,6,1.0,,0,0.0,,0,0.0,,6,1.0,,0,0.0,,0,0.0,1347,53,3.9,,7,0.5,,40,3.0,,45,3.3,,14,1.0,,13,1.0,,13,1.0,213,16,7.5,,0,0.0,,5,2.3,,5,2.3,,5,2.3,,5,2.3,,16,7.5
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",3016,248,8.2,377,0,0.0,,0,0.0,,0,0.0,879,52,5.9,,0,0.0,,0,0.0,,33,3.8,,19,2.2,,19,2.2,1509,99,6.6,,20,1.3,,0,0.0,,44,2.9,,44,2.9,,19,1.3,,59,3.9,251,97,38.6,,34,13.5,,5,2.0,,22,8.8,,51,20.3,,22,8.8,,26,10.4
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",3818,285,7.5,333,0,0.0,,0,0.0,,0,0.0,716,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2571,199,7.7,,23,0.9,,32,1.2,,85,3.3,,59,2.3,,47,1.8,,117,4.6,198,86,43.4,,0,0.0,,11,5.6,,38,19.2,,86,43.4,,19,9.6,,38,19.2
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",5076,275,5.4,548,0,0.0,,0,0.0,,0,0.0,1187,10,0.8,,0,0.0,,10,0.8,,0,0.0,,0,0.0,,0,0.0,3020,181,6.0,,46,1.5,,20,0.7,,36,1.2,,89,2.9,,37,1.2,,62,2.1,321,84,26.2,,45,14.0,,45,14.0,,62,19.3,,76,23.7,,69,21.5,,77,24.0
1400000US36047119800,36047119800,"Census Tract 1198, Kings County, New York",2954,222,7.5,323,0,0.0,,0,0.0,,0,0.0,559,37,6.6,,21,3.8,,0,0.0,,16,2.9,,0,0.0,,0,0.0,1942,131,6.7,,17,0.9,,31,1.6,,16,0.8,,66,3.4,,47,2.4,,36,1.9,130,54,41.5,,0,0.0,,0,0.0,,0,0.0,,54,41.5,,9,6.9,,16,12.3
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",2154,397,18.4,110,0,0.0,,0,0.0,,0,0.0,386,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1518,266,17.5,,24,1.6,,4,0.3,,160,10.5,,102,6.7,,16,1.1,,108,7.1,140,131,93.6,,9,6.4,,21,15.0,,41,29.3,,79,56.4,,25,17.9,,75,53.6
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",1970,27,1.4,187,0,0.0,,0,0.0,,0,0.0,509,17,3.3,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,17,3.3,1246,10,0.8,,0,0.0,,4,0.3,,10,0.8,,4,0.3,,0,0.0,,4,0.3,28,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",8655,1075,12.4,644,0,0.0,,0,0.0,,0,0.0,1999,43,2.2,,0,0.0,,0,0.0,,9,0.5,,34,1.7,,0,0.0,4988,548,11.0,,70,1.4,,65,1.3,,199,4.0,,443,8.9,,188,3.8,,252,5.1,1024,484,47.3,,101,9.9,,98,9.6,,157,15.3,,410,40.0,,228,22.3,,318,31.1
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",4494,654,14.6,349,0,0.0,,0,0.0,,0,0.0,1076,34,3.2,,0,0.0,,0,0.0,,34,3.2,,0,0.0,,17,1.6,2720,445,16.4,,40,1.5,,160,5.9,,145,5.3,,309,11.4,,110,4.0,,283,10.4,349,175,50.1,,7,2.0,,77,22.1,,37,10.6,,175,50.1,,50,14.3,,74,21.2
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",4141,484,11.7,330,0,0.0,,0,0.0,,0,0.0,1136,25,2.2,,0,0.0,,0,0.0,,25,2.2,,7,0.6,,15,1.3,2374,269,11.3,,10,0.4,,43,1.8,,95,4.0,,201,8.5,,46,1.9,,145,6.1,301,190,63.1,,41,13.6,,45,15.0,,54,17.9,,130,43.2,,54,17.9,,125,41.5
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",4991,228,4.6,484,0,0.0,,0,0.0,,0,0.0,1225,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3064,126,4.1,,22,0.7,,50,1.6,,25,0.8,,57,1.9,,30,1.0,,44,1.4,218,102,46.8,,36,16.5,,15,6.9,,26,11.9,,87,39.9,,14,6.4,,41,18.8
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",6232,106,1.7,1317,0,0.0,,0,0.0,,0,0.0,2075,17,0.8,,0,0.0,,0,0.0,,4,0.2,,0,0.0,,13,0.6,2761,53,1.9,,0,0.0,,2,0.1,,40,1.4,,27,1.0,,12,0.4,,32,1.2,79,36,45.6,,1,1.3,,2,2.5,,9,11.4,,28,35.4,,3,3.8,,1,1.3
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",2981,169,5.7,270,0,0.0,,0,0.0,,0,0.0,329,9,2.7,,0,0.0,,0,0.0,,9,2.7,,0,0.0,,0,0.0,2119,57,2.7,,6,0.3,,0,0.0,,24,1.1,,36,1.7,,9,0.4,,39,1.8,263,103,39.2,,35,13.3,,0,0.0,,29,11.0,,84,31.9,,29,11.0,,54,20.5
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",3682,466,12.7,110,0,0.0,,0,0.0,,0,0.0,475,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2527,276,10.9,,31,1.2,,66,2.6,,29,1.1,,193,7.6,,31,1.2,,122,4.8,570,190,33.3,,107,18.8,,0,0.0,,24,4.2,,127,22.3,,40,7.0,,80,14.0
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",2768,471,17.0,83,0,0.0,,0,0.0,,0,0.0,339,31,9.1,,16,4.7,,0,0.0,,23,6.8,,24,7.1,,24,7.1,1783,222,12.5,,36,2.0,,43,2.4,,140,7.9,,88,4.9,,38,2.1,,47,2.6,563,218,38.7,,45,8.0,,8,1.4,,39,6.9,,171,30.4,,55,9.8,,42,7.5
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",8272,1452,17.6,453,0,0.0,,0,0.0,,0,0.0,1008,51,5.1,,0,0.0,,14,1.4,,37,3.7,,0,0.0,,0,0.0,4909,685,14.0,,129,2.6,,221,4.5,,252,5.1,,456,9.3,,127,2.6,,237,4.8,1902,716,37.6,,238,12.5,,170,8.9,,210,11.0,,630,33.1,,198,10.4,,487,25.6
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",10543,1779,16.9,429,0,0.0,,0,0.0,,0,0.0,1464,154,10.5,,0,0.0,,0,0.0,,35,2.4,,108,7.4,,11,0.8,6458,448,6.9,,32,0.5,,32,0.5,,105,1.6,,298,4.6,,226,3.5,,149,2.3,2192,1177,53.7,,441,20.1,,164,7.5,,587,26.8,,834,38.0,,372,17.0,,564,25.7
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",7024,57,0.8,262,0,0.0,,0,0.0,,0,0.0,125,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,6532,57,0.9,,15,0.2,,0,0.0,,21,0.3,,15,0.2,,4,0.1,,23,0.4,105,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",10955,952,8.7,482,0,0.0,,0,0.0,,0,0.0,1541,44,2.9,,0,0.0,,0,0.0,,33,2.1,,0,0.0,,24,1.6,7231,428,5.9,,48,0.7,,55,0.8,,241,3.3,,120,1.7,,82,1.1,,220,3.0,1701,480,28.2,,159,9.3,,157,9.2,,331,19.5,,435,25.6,,284,16.7,,373,21.9
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",849,11,1.3,39,0,0.0,,0,0.0,,0,0.0,99,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,694,4,0.6,,0,0.0,,0,0.0,,4,0.6,,0,0.0,,0,0.0,,0,0.0,17,7,41.2,,7,41.2,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",1701,180,10.6,127,0,0.0,,0,0.0,,0,0.0,333,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,928,57,6.1,,0,0.0,,0,0.0,,36,3.9,,40,4.3,,19,2.0,,29,3.1,313,123,39.3,,53,16.9,,37,11.8,,46,14.7,,117,37.4,,43,13.7,,60,19.2
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",5923,1276,21.5,304,0,0.0,,0,0.0,,0,0.0,864,36,4.2,,0,0.0,,0,0.0,,9,1.0,,19,2.2,,18,2.1,3688,677,18.4,,72,2.0,,112,3.0,,113,3.1,,525,14.2,,56,1.5,,201,5.5,1067,563,52.8,,148,13.9,,215,20.1,,295,27.6,,458,42.9,,194,18.2,,424,39.7
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",3551,701,19.7,136,0,0.0,,0,0.0,,0,0.0,459,56,12.2,,0,0.0,,0,0.0,,56,12.2,,23,5.0,,23,5.0,2130,135,6.3,,9,0.4,,9,0.4,,46,2.2,,72,3.4,,9,0.4,,32,1.5,826,510,61.7,,170,20.6,,125,15.1,,253,30.6,,359,43.5,,199,24.1,,343,41.5
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",3783,74,2.0,58,0,0.0,,0,0.0,,0,0.0,247,11,4.5,,0,0.0,,0,0.0,,11,4.5,,0,0.0,,0,0.0,3432,56,1.6,,19,0.6,,0,0.0,,26,0.8,,11,0.3,,0,0.0,,0,0.0,46,7,15.2,,0,0.0,,0,0.0,,7,15.2,,7,15.2,,0,0.0,,0,0.0
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",3163,534,16.9,228,0,0.0,,0,0.0,,0,0.0,300,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2014,204,10.1,,7,0.3,,48,2.4,,84,4.2,,101,5.0,,40,2.0,,48,2.4,621,330,53.1,,106,17.1,,126,20.3,,187,30.1,,278,44.8,,168,27.1,,201,32.4
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",3137,553,17.6,116,0,0.0,,0,0.0,,0,0.0,207,6,2.9,,0,0.0,,6,2.9,,6,2.9,,6,2.9,,0,0.0,2261,231,10.2,,12,0.5,,39,1.7,,100,4.4,,101,4.5,,7,0.3,,58,2.6,553,316,57.1,,128,23.1,,81,14.6,,177,32.0,,168,30.4,,85,15.4,,136,24.6
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",5529,768,13.9,187,0,0.0,,0,0.0,,0,0.0,252,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3906,205,5.2,,0,0.0,,0,0.0,,132,3.4,,43,1.1,,8,0.2,,103,2.6,1184,563,47.6,,109,9.2,,142,12.0,,163,13.8,,402,34.0,,191,16.1,,296,25.0
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",6668,271,4.1,315,0,0.0,,0,0.0,,0,0.0,171,17,9.9,,0,0.0,,17,9.9,,0,0.0,,0,0.0,,0,0.0,6062,177,2.9,,131,2.2,,73,1.2,,90,1.5,,161,2.7,,73,1.2,,105,1.7,120,77,64.2,,15,12.5,,0,0.0,,15,12.5,,77,64.2,,76,63.3,,76,63.3
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",7479,566,7.6,110,0,0.0,,0,0.0,,0,0.0,884,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,5017,105,2.1,,11,0.2,,0,0.0,,52,1.0,,73,1.5,,63,1.3,,58,1.2,1468,461,31.4,,139,9.5,,84,5.7,,150,10.2,,301,20.5,,104,7.1,,224,15.3
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",7609,723,9.5,178,0,0.0,,0,0.0,,0,0.0,812,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,5687,309,5.4,,42,0.7,,28,0.5,,61,1.1,,178,3.1,,19,0.3,,127,2.2,932,414,44.4,,77,8.3,,151,16.2,,221,23.7,,295,31.7,,127,13.6,,235,25.2
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",4889,1440,29.5,225,0,0.0,,0,0.0,,0,0.0,705,109,15.5,,28,4.0,,36,5.1,,102,14.5,,0,0.0,,0,0.0,3303,978,29.6,,155,4.7,,147,4.5,,409,12.4,,742,22.5,,209,6.3,,463,14.0,656,353,53.8,,56,8.5,,65,9.9,,177,27.0,,345,52.6,,94,14.3,,242,36.9
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",5418,160,3.0,507,0,0.0,,0,0.0,,0,0.0,540,26,4.8,,0,0.0,,0,0.0,,26,4.8,,0,0.0,,0,0.0,4182,100,2.4,,44,1.1,,18,0.4,,5,0.1,,38,0.9,,0,0.0,,5,0.1,189,34,18.0,,34,18.0,,0,0.0,,19,10.1,,19,10.1,,19,10.1,,19,10.1
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",6811,758,11.1,310,0,0.0,,0,0.0,,0,0.0,667,11,1.6,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,11,1.6,4824,400,8.3,,77,1.6,,65,1.3,,235,4.9,,248,5.1,,137,2.8,,241,5.0,1010,347,34.4,,115,11.4,,15,1.5,,112,11.1,,198,19.6,,140,13.9,,197,19.5
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",2210,112,5.1,80,0,0.0,,0,0.0,,0,0.0,124,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1872,55,2.9,,0,0.0,,0,0.0,,55,2.9,,27,1.4,,0,0.0,,18,1.0,134,57,42.5,,47,35.1,,31,23.1,,9,6.7,,29,21.6,,10,7.5,,10,7.5
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",5453,1123,20.6,277,0,0.0,,0,0.0,,0,0.0,745,52,7.0,,0,0.0,,11,1.5,,41,5.5,,11,1.5,,27,3.6,3349,596,17.8,,72,2.1,,116,3.5,,346,10.3,,366,10.9,,126,3.8,,207,6.2,1082,475,43.9,,62,5.7,,112,10.4,,138,12.8,,427,39.5,,130,12.0,,243,22.5
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",5403,1118,20.7,307,0,0.0,,0,0.0,,0,0.0,878,67,7.6,,0,0.0,,0,0.0,,56,6.4,,29,3.3,,9,1.0,3209,532,16.6,,52,1.6,,98,3.1,,287,8.9,,305,9.5,,160,5.0,,239,7.4,1009,519,51.4,,91,9.0,,63,6.2,,253,25.1,,364,36.1,,140,13.9,,261,25.9
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",3588,477,13.3,114,0,0.0,,0,0.0,,0,0.0,292,17,5.8,,0,0.0,,0,0.0,,17,5.8,,0,0.0,,0,0.0,2875,245,8.5,,21,0.7,,49,1.7,,88,3.1,,142,4.9,,28,1.0,,74,2.6,307,215,70.0,,44,14.3,,53,17.3,,71,23.1,,141,45.9,,70,22.8,,149,48.5
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",4486,411,9.2,115,0,0.0,,0,0.0,,0,0.0,472,61,12.9,,0,0.0,,0,0.0,,23,4.9,,38,8.1,,0,0.0,3512,171,4.9,,20,0.6,,0,0.0,,49,1.4,,61,1.7,,54,1.5,,19,0.5,387,179,46.3,,13,3.4,,16,4.1,,79,20.4,,114,29.5,,73,18.9,,98,25.3
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",1223,97,7.9,34,0,0.0,,0,0.0,,0,0.0,90,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,837,14,1.7,,0,0.0,,0,0.0,,14,1.7,,0,0.0,,0,0.0,,0,0.0,262,83,31.7,,28,10.7,,7,2.7,,23,8.8,,73,27.9,,53,20.2,,66,25.2
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",7251,1259,17.4,208,0,0.0,,0,0.0,,0,0.0,883,37,4.2,,0,0.0,,37,4.2,,0,0.0,,0,0.0,,0,0.0,5191,793,15.3,,175,3.4,,257,5.0,,241,4.6,,422,8.1,,222,4.3,,316,6.1,969,429,44.3,,150,15.5,,151,15.6,,190,19.6,,302,31.2,,118,12.2,,232,23.9
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",4989,702,14.1,230,36,15.7,,36,15.7,,0,0.0,430,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3211,204,6.4,,11,0.3,,63,2.0,,109,3.4,,92,2.9,,39,1.2,,68,2.1,1118,462,41.3,,227,20.3,,54,4.8,,114,10.2,,420,37.6,,259,23.2,,332,29.7
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",4313,223,5.2,52,0,0.0,,0,0.0,,0,0.0,166,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3813,100,2.6,,54,1.4,,36,0.9,,54,1.4,,82,2.2,,2,0.1,,18,0.5,282,123,43.6,,11,3.9,,23,8.2,,70,24.8,,123,43.6,,53,18.8,,110,39.0
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",2916,429,14.7,143,0,0.0,,0,0.0,,0,0.0,135,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2153,171,7.9,,19,0.9,,49,2.3,,81,3.8,,48,2.2,,10,0.5,,33,1.5,485,258,53.2,,42,8.7,,26,5.4,,134,27.6,,199,41.0,,75,15.5,,124,25.6
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",2747,113,4.1,22,0,0.0,,0,0.0,,0,0.0,58,11,19.0,,6,10.3,,0,0.0,,5,8.6,,0,0.0,,0,0.0,2574,92,3.6,,0,0.0,,11,0.4,,11,0.4,,81,3.1,,0,0.0,,0,0.0,93,10,10.8,,10,10.8,,10,10.8,,10,10.8,,10,10.8,,10,10.8,,10,10.8
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",7889,732,9.3,139,0,0.0,,0,0.0,,0,0.0,370,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,6289,191,3.0,,98,1.6,,92,1.5,,41,0.7,,60,1.0,,12,0.2,,51,0.8,1091,541,49.6,,58,5.3,,153,14.0,,115,10.5,,332,30.4,,184,16.9,,224,20.5
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",4758,167,3.5,319,0,0.0,,0,0.0,,0,0.0,532,20,3.8,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,20,3.8,3528,123,3.5,,10,0.3,,13,0.4,,9,0.3,,63,1.8,,12,0.3,,25,0.7,379,24,6.3,,11,2.9,,13,3.4,,0,0.0,,0,0.0,,0,0.0,,0,0.0
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",6945,502,7.2,222,0,0.0,,0,0.0,,0,0.0,307,53,17.3,,0,0.0,,0,0.0,,36,11.7,,36,11.7,,36,11.7,5845,196,3.4,,43,0.7,,54,0.9,,108,1.8,,99,1.7,,32,0.5,,84,1.4,571,253,44.3,,63,11.0,,76,13.3,,78,13.7,,208,36.4,,56,9.8,,140,24.5
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",3048,537,17.6,225,0,0.0,,0,0.0,,0,0.0,209,24,11.5,,0,0.0,,0,0.0,,24,11.5,,8,3.8,,24,11.5,2263,321,14.2,,138,6.1,,32,1.4,,112,4.9,,113,5.0,,73,3.2,,104,4.6,351,192,54.7,,35,10.0,,66,18.8,,36,10.3,,179,51.0,,35,10.0,,94,26.8
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",2795,330,11.8,115,0,0.0,,0,0.0,,0,0.0,58,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2331,246,10.6,,45,1.9,,39,1.7,,76,3.3,,163,7.0,,18,0.8,,42,1.8,291,84,28.9,,70,24.1,,16,5.5,,34,11.7,,48,16.5,,30,10.3,,25,8.6
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",2077,125,6.0,38,0,0.0,,0,0.0,,0,0.0,215,22,10.2,,22,10.2,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1597,68,4.3,,13,0.8,,0,0.0,,12,0.8,,55,3.4,,0,0.0,,0,0.0,227,35,15.4,,12,5.3,,0,0.0,,5,2.2,,23,10.1,,15,6.6,,15,6.6
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",8759,676,7.7,41,0,0.0,,0,0.0,,0,0.0,426,24,5.6,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,24,5.6,7470,239,3.2,,84,1.1,,26,0.3,,81,1.1,,99,1.3,,15,0.2,,73,1.0,822,413,50.2,,130,15.8,,66,8.0,,103,12.5,,326,39.7,,120,14.6,,155,18.9
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",4965,375,7.6,441,13,2.9,,13,2.9,,0,0.0,573,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3388,167,4.9,,13,0.4,,19,0.6,,22,0.6,,102,3.0,,0,0.0,,59,1.7,563,195,34.6,,28,5.0,,37,6.6,,66,11.7,,135,24.0,,14,2.5,,102,18.1
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",9307,393,4.2,149,0,0.0,,0,0.0,,0,0.0,322,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,8290,327,3.9,,144,1.7,,31,0.4,,184,2.2,,69,0.8,,53,0.6,,36,0.4,546,66,12.1,,19,3.5,,21,3.8,,43,7.9,,42,7.7,,14,2.6,,33,6.0
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",7577,642,8.5,400,0,0.0,,0,0.0,,0,0.0,556,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,5390,179,3.3,,79,1.5,,35,0.6,,93,1.7,,92,1.7,,36,0.7,,117,2.2,1231,463,37.6,,203,16.5,,140,11.4,,280,22.7,,325,26.4,,242,19.7,,323,26.2
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",4872,174,3.6,83,0,0.0,,0,0.0,,0,0.0,215,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4405,86,2.0,,5,0.1,,0,0.0,,46,1.0,,46,1.0,,5,0.1,,30,0.7,169,88,52.1,,43,25.4,,12,7.1,,0,0.0,,70,41.4,,0,0.0,,25,14.8
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",4565,348,7.6,83,0,0.0,,0,0.0,,0,0.0,278,5,1.8,,0,0.0,,0,0.0,,5,1.8,,0,0.0,,0,0.0,3671,158,4.3,,18,0.5,,94,2.6,,0,0.0,,97,2.6,,0,0.0,,72,2.0,533,185,34.7,,40,7.5,,53,9.9,,0,0.0,,159,29.8,,24,4.5,,118,22.1
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",16959,1637,9.7,270,31,11.5,,31,11.5,,0,0.0,917,29,3.2,,0,0.0,,0,0.0,,29,3.2,,0,0.0,,0,0.0,13194,610,4.6,,350,2.7,,0,0.0,,188,1.4,,130,1.0,,84,0.6,,152,1.2,2578,967,37.5,,319,12.4,,108,4.2,,238,9.2,,737,28.6,,144,5.6,,551,21.4
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",836,42,5.0,46,0,0.0,,0,0.0,,0,0.0,34,7,20.6,,0,0.0,,2,5.9,,0,0.0,,0,0.0,,5,14.7,681,19,2.8,,8,1.2,,0,0.0,,9,1.3,,2,0.3,,0,0.0,,0,0.0,75,16,21.3,,5,6.7,,0,0.0,,0,0.0,,10,13.3,,1,1.3,,0,0.0
